timestamp,source_ip,dest_ip,protocol,action,threat_label,log_type,bytes_transferred,user_agent,request_path
2024-01-05T00:00:00,93.225.253.213,192.168.1.119,TCP,blocked,suspicious,application,30035,curl/7.64.1,/?phpmyadmin
2024-07-02T00:00:00,192.168.1.196,192.168.1.181,HTTPS,allowed,benign,application,34800,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth
2024-10-04T00:00:00,192.168.1.174,192.168.1.184,HTTP,allowed,benign,firewall,47066,curl/7.64.1,/api/login
2024-07-26T00:00:00,192.168.1.178,192.168.1.142,UDP,allowed,benign,application,31335,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-02-22T00:00:00,137.197.33.33,192.168.1.154,ICMP,blocked,benign,firewall,36042,curl/7.64.1,/
2024-02-16T00:00:00,238.139.194.187,192.168.1.95,HTTP,allowed,benign,application,13402,curl/7.64.1,/dashboard
2024-03-27T00:00:00,192.168.1.226,192.168.1.135,HTTPS,allowed,benign,firewall,19306,Nmap Scripting Engine,/login
2024-02-09T00:00:00,207.41.179.109,192.168.1.15,SSH,blocked,benign,ids,37348,curl/7.64.1,/etc/passwd
2024-03-28T00:00:00,64.224.237.20,192.168.1.64,HTTPS,allowed,benign,firewall,45389,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/admin/config
2024-11-10T00:00:00,87.6.151.142,192.168.1.191,TCP,blocked,benign,firewall,47075,curl/7.64.1,/
2024-12-20T00:00:00,164.29.7.190,192.168.1.58,UDP,blocked,benign,firewall,47899,SQLMap/1.6-dev,/
2024-05-13T00:00:00,192.168.1.240,192.168.1.218,HTTPS,blocked,benign,ids,358,Nmap Scripting Engine,/api/v1/data
2024-10-31T00:00:00,192.168.1.25,192.168.1.45,TCP,allowed,benign,firewall,24207,SQLMap/1.6-dev,/
2024-07-11T00:00:00,192.168.1.8,192.168.1.46,TCP,blocked,benign,firewall,36992,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-12-27T00:00:00,192.168.1.180,192.168.1.119,TCP,blocked,benign,firewall,36373,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-04-15T00:00:00,192.168.1.126,192.168.1.25,TCP,allowed,benign,firewall,41583,Nmap Scripting Engine,/
2024-12-06T00:00:00,192.168.1.56,192.168.1.224,SSH,allowed,benign,firewall,2721,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/home/user
2024-11-17T00:00:00,192.168.1.108,192.168.1.63,ICMP,allowed,benign,ids,10633,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-01-25T00:00:00,192.168.1.27,192.168.1.160,TCP,allowed,benign,application,19771,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-11-25T00:00:00,192.168.1.70,192.168.1.251,HTTP,blocked,benign,application,35330,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/dashboard
2024-10-06T00:00:00,192.168.1.34,192.168.1.51,HTTP,blocked,benign,application,17169,SQLMap/1.6-dev,/wp-login.php
2024-06-03T00:00:00,192.168.1.121,192.168.1.185,UDP,blocked,benign,firewall,957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-06-02T00:00:00,192.168.1.250,192.168.1.80,HTTP,allowed,benign,ids,5686,Nmap Scripting Engine,/dashboard
2024-09-07T00:00:00,192.168.1.62,192.168.1.189,UDP,blocked,benign,application,18754,Nmap Scripting Engine,/
2024-09-20T00:00:00,225.184.81.55,192.168.1.72,HTTP,blocked,benign,ids,23339,curl/7.64.1,/admin
2024-08-05T00:00:00,192.168.1.184,192.168.1.206,HTTPS,blocked,benign,ids,25715,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/auth
2024-10-27T00:00:00,163.214.94.42,192.168.1.52,HTTP,allowed,benign,ids,38399,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin
2024-12-26T00:00:00,192.168.1.237,192.168.1.7,ICMP,allowed,benign,firewall,41529,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-09-25T00:00:00,192.168.1.62,192.168.1.66,HTTPS,allowed,benign,ids,40417,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data
2024-01-24T00:00:00,96.196.42.139,192.168.1.23,UDP,blocked,benign,firewall,46198,SQLMap/1.6-dev,/
2024-04-03T00:00:00,192.168.1.126,192.168.1.234,HTTPS,allowed,benign,firewall,33239,Nmap Scripting Engine,/admin/config
2024-02-04T00:00:00,192.168.1.45,192.168.1.157,HTTP,allowed,benign,firewall,7290,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/index.php
2024-12-21T00:00:00,192.168.1.165,192.168.1.203,ICMP,blocked,benign,firewall,32960,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-04-29T00:00:00,192.168.1.94,192.168.1.155,HTTP,blocked,benign,ids,46559,SQLMap/1.6-dev,/index.php
2024-10-25T00:00:00,64.224.237.20,192.168.1.188,HTTPS,allowed,benign,application,11947,curl/7.64.1,/auth
2024-06-19T00:00:00,71.63.58.36,192.168.1.234,TCP,allowed,benign,ids,31822,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-06-26T00:00:00,192.168.1.151,192.168.1.139,UDP,blocked,benign,firewall,8771,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-04-13T00:00:00,192.168.1.165,192.168.1.151,HTTPS,blocked,benign,application,9465,SQLMap/1.6-dev,/secure
2024-12-10T00:00:00,192.168.1.24,192.168.1.216,TCP,blocked,benign,firewall,1178,Nmap Scripting Engine,/
2024-11-26T00:00:00,192.168.1.251,192.168.1.192,HTTP,blocked,benign,firewall,14640,SQLMap/1.6-dev,/login
2024-09-24T00:00:00,59.18.232.9,192.168.1.199,ICMP,blocked,benign,ids,13482,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-10-22T00:00:00,163.214.94.42,192.168.1.9,HTTP,blocked,benign,ids,36102,SQLMap/1.6-dev,/admin
2024-02-15T00:00:00,56.60.130.155,192.168.1.80,HTTP,allowed,benign,ids,26792,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/login
2024-03-11T00:00:00,192.168.1.170,192.168.1.55,ICMP,allowed,benign,application,11465,SQLMap/1.6-dev,/
2024-04-02T00:00:00,192.168.1.111,192.168.1.63,HTTP,blocked,benign,ids,39414,Nmap Scripting Engine,/login
2024-08-01T00:00:00,192.168.1.21,192.168.1.117,HTTPS,blocked,benign,application,19206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure
2024-04-20T00:00:00,192.168.1.28,192.168.1.95,HTTP,allowed,benign,application,15028,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login
2024-02-11T00:00:00,192.168.1.191,192.168.1.86,HTTP,allowed,benign,firewall,16719,curl/7.64.1,/admin
2024-06-02T00:00:00,221.85.19.132,192.168.1.185,SSH,blocked,suspicious,application,22204,Nmap Scripting Engine,/bin/bash?login
2024-07-03T00:00:00,242.3.175.185,192.168.1.97,TCP,allowed,benign,ids,22141,Nmap Scripting Engine,/
2024-12-12T00:00:00,192.168.1.214,192.168.1.211,HTTPS,allowed,benign,firewall,11391,SQLMap/1.6-dev,/auth
2024-11-27T00:00:00,192.168.1.148,192.168.1.2,UDP,allowed,benign,firewall,9534,Nmap Scripting Engine,/
2024-06-05T00:00:00,192.168.1.158,192.168.1.246,FTP,blocked,suspicious,ids,33444,SQLMap/1.6-dev,/backup?login
2024-05-04T00:00:00,192.168.1.114,192.168.1.68,UDP,blocked,benign,ids,11934,Nmap Scripting Engine,/
2024-08-13T00:00:00,192.168.1.116,192.168.1.171,ICMP,allowed,suspicious,firewall,48341,SQLMap/1.6-dev,/?backup.sql
2024-04-14T00:00:00,192.168.1.114,192.168.1.38,UDP,blocked,benign,application,34605,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-03-27T00:00:00,167.180.140.108,192.168.1.74,UDP,blocked,benign,ids,4295,curl/7.64.1,/
2024-08-28T00:00:00,169.122.243.141,192.168.1.196,HTTPS,blocked,benign,firewall,22323,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure
2024-02-28T00:00:00,192.168.1.26,192.168.1.125,TCP,allowed,benign,firewall,45727,Nmap Scripting Engine,/
2024-03-18T00:00:00,192.168.1.131,192.168.1.37,TCP,blocked,benign,ids,48493,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-08-12T00:00:00,192.168.1.251,192.168.1.38,SSH,allowed,benign,firewall,22270,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/bin/bash
2024-01-02T00:00:00,245.200.237.136,192.168.1.250,TCP,allowed,benign,ids,18039,curl/7.64.1,/
2024-05-22T00:00:00,192.168.1.87,192.168.1.26,TCP,blocked,benign,ids,41558,SQLMap/1.6-dev,/
2024-01-29T00:00:00,192.168.1.66,192.168.1.204,FTP,allowed,benign,firewall,48696,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/files
2024-03-19T00:00:00,55.139.34.186,192.168.1.218,UDP,allowed,benign,firewall,34112,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-04-10T00:00:00,49.138.115.36,192.168.1.36,HTTPS,blocked,benign,firewall,12090,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/secure
2024-03-18T00:00:00,207.41.179.109,192.168.1.130,ICMP,allowed,benign,ids,23109,Nmap Scripting Engine,/
2024-10-27T00:00:00,192.168.1.118,192.168.1.134,ICMP,allowed,benign,firewall,36418,curl/7.64.1,/
2024-11-20T00:00:00,68.36.64.191,192.168.1.14,TCP,allowed,benign,ids,703,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-09-19T00:00:00,192.168.1.204,192.168.1.220,HTTP,blocked,benign,ids,14938,Nmap Scripting Engine,/wp-login.php
2024-04-25T00:00:00,192.168.1.244,192.168.1.186,HTTPS,blocked,benign,application,15545,Nmap Scripting Engine,/login
2024-04-23T00:00:00,192.168.1.138,192.168.1.87,ICMP,allowed,benign,application,355,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-04-06T00:00:00,24.238.193.218,192.168.1.7,ICMP,blocked,benign,application,1899,Nmap Scripting Engine,/
2024-11-23T00:00:00,97.21.142.76,192.168.1.57,HTTPS,blocked,malicious,ids,34648,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login?/etc/passwd
2024-05-05T00:00:00,192.168.1.223,192.168.1.27,ICMP,allowed,benign,firewall,26834,curl/7.64.1,/
2024-03-21T00:00:00,192.168.1.29,192.168.1.244,HTTP,blocked,benign,ids,48255,curl/7.64.1,/api/login
2024-02-12T00:00:00,192.168.1.59,192.168.1.72,TCP,allowed,benign,firewall,39400,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-10-04T00:00:00,7.144.51.184,192.168.1.97,TCP,allowed,suspicious,ids,13618,SQLMap/1.6-dev,/?..\..\etc\passwd
2024-05-18T00:00:00,192.168.1.135,192.168.1.205,HTTPS,blocked,benign,ids,30552,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login
2024-01-16T00:00:00,56.60.130.155,192.168.1.175,HTTP,allowed,benign,application,29790,Nmap Scripting Engine,/admin
2024-07-05T00:00:00,166.19.156.163,192.168.1.23,UDP,blocked,benign,ids,21177,SQLMap/1.6-dev,/
2024-07-26T00:00:00,57.115.151.72,192.168.1.92,HTTP,allowed,suspicious,firewall,833,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/login?backup.sql
2024-08-27T00:00:00,137.197.33.33,192.168.1.11,HTTP,allowed,benign,ids,39116,SQLMap/1.6-dev,/api/login
2024-12-16T00:00:00,59.151.57.2,192.168.1.198,HTTPS,allowed,benign,application,40491,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/v1/data
2024-06-15T00:00:00,192.168.1.165,192.168.1.133,UDP,blocked,benign,application,22358,SQLMap/1.6-dev,/
2024-12-24T00:00:00,192.168.1.48,192.168.1.94,ICMP,blocked,benign,firewall,30762,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-05-08T00:00:00,141.26.13.167,192.168.1.65,TCP,allowed,benign,application,7240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-09-13T00:00:00,41.117.1.245,192.168.1.48,HTTPS,allowed,benign,firewall,18577,SQLMap/1.6-dev,/admin/config
2024-08-19T00:00:00,109.9.8.24,192.168.1.97,ICMP,blocked,benign,application,10086,SQLMap/1.6-dev,/
2024-09-19T00:00:00,192.168.1.246,192.168.1.176,HTTP,blocked,benign,application,19038,SQLMap/1.6-dev,/login
2024-02-01T00:00:00,192.168.1.190,192.168.1.8,HTTPS,allowed,benign,application,1010,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure
2024-02-18T00:00:00,238.139.194.187,192.168.1.35,HTTPS,blocked,benign,ids,11220,SQLMap/1.6-dev,/api/v1/data
2024-04-26T00:00:00,103.172.167.96,192.168.1.88,HTTP,allowed,suspicious,ids,13274,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/index.php?login
2024-02-07T00:00:00,192.168.1.135,192.168.1.54,HTTPS,allowed,benign,ids,45881,SQLMap/1.6-dev,/auth
2024-01-21T00:00:00,114.207.221.220,192.168.1.82,TCP,blocked,benign,firewall,15601,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-11-07T00:00:00,192.168.1.212,192.168.1.146,TCP,allowed,benign,application,4512,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-11-30T00:00:00,192.168.1.204,192.168.1.242,UDP,allowed,benign,application,37698,SQLMap/1.6-dev,/
2024-12-25T00:00:00,43.68.136.224,192.168.1.170,HTTPS,blocked,benign,firewall,25280,curl/7.64.1,/login
2024-12-29T00:00:00,192.168.1.180,192.168.1.141,UDP,blocked,benign,ids,23737,Nmap Scripting Engine,/
2024-04-19T00:00:00,193.69.197.165,192.168.1.218,UDP,blocked,benign,firewall,20219,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-08-27T00:00:00,192.168.1.95,192.168.1.108,UDP,allowed,benign,firewall,31209,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-03-19T00:00:00,59.151.57.2,192.168.1.154,SSH,allowed,benign,ids,42549,Nmap Scripting Engine,/bin/bash
2024-02-16T00:00:00,192.168.1.247,192.168.1.201,ICMP,allowed,benign,ids,31152,SQLMap/1.6-dev,/
2024-06-28T00:00:00,192.168.1.240,192.168.1.143,UDP,allowed,benign,ids,8721,curl/7.64.1,/
2024-11-28T00:00:00,68.36.64.191,192.168.1.151,TCP,blocked,benign,application,35749,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-12-17T00:00:00,240.226.147.148,192.168.1.108,UDP,allowed,benign,application,16659,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-06-10T00:00:00,192.168.1.172,192.168.1.118,HTTPS,blocked,benign,ids,33482,curl/7.64.1,/secure
2024-07-06T00:00:00,192.168.1.180,192.168.1.144,TCP,blocked,benign,application,33079,SQLMap/1.6-dev,/
2024-10-13T00:00:00,192.168.1.18,192.168.1.147,UDP,blocked,benign,ids,43691,Nmap Scripting Engine,/
2024-06-23T00:00:00,207.41.179.109,192.168.1.99,TCP,blocked,benign,application,24984,SQLMap/1.6-dev,/
2024-06-28T00:00:00,192.168.1.201,192.168.1.74,TCP,allowed,benign,application,40714,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-03-17T00:00:00,192.168.1.86,192.168.1.62,HTTPS,blocked,benign,ids,36819,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure
2024-10-12T00:00:00,68.36.64.191,192.168.1.105,TCP,blocked,benign,ids,4925,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-06-24T00:00:00,192.168.1.149,192.168.1.95,HTTP,allowed,benign,firewall,22962,Nmap Scripting Engine,/login
2024-10-30T00:00:00,221.85.19.132,192.168.1.108,UDP,allowed,benign,application,28889,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-01-02T00:00:00,192.168.1.83,192.168.1.71,HTTP,blocked,benign,firewall,48211,Nmap Scripting Engine,/dashboard
2024-05-23T00:00:00,192.168.1.123,192.168.1.79,SSH,blocked,malicious,application,36591,SQLMap/1.6-dev,/home/user?hydra
2024-12-30T00:00:00,192.168.1.141,192.168.1.200,TCP,blocked,benign,application,6538,Nmap Scripting Engine,/
2024-03-02T00:00:00,130.234.28.223,192.168.1.180,HTTPS,allowed,benign,application,2030,Nmap Scripting Engine,/secure
2024-04-20T00:00:00,192.168.1.254,192.168.1.228,HTTP,blocked,benign,firewall,46915,Nmap Scripting Engine,/dashboard
2024-08-27T00:00:00,156.109.247.55,192.168.1.241,HTTP,allowed,benign,application,29953,Nmap Scripting Engine,/api/login
2024-02-23T00:00:00,192.168.1.45,192.168.1.16,HTTP,allowed,benign,firewall,14978,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/index.php
2024-04-30T00:00:00,192.168.1.42,192.168.1.13,TCP,allowed,benign,ids,20829,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-08-09T00:00:00,192.168.1.235,192.168.1.77,HTTPS,blocked,benign,firewall,1858,SQLMap/1.6-dev,/login
2024-04-26T00:00:00,192.168.1.225,192.168.1.34,UDP,allowed,benign,ids,9950,curl/7.64.1,/
2024-01-28T00:00:00,192.168.1.229,192.168.1.151,ICMP,allowed,benign,ids,4149,SQLMap/1.6-dev,/
2024-04-13T00:00:00,229.140.23.152,192.168.1.103,ICMP,allowed,benign,application,38069,curl/7.64.1,/
2024-06-23T00:00:00,192.168.1.212,192.168.1.45,TCP,allowed,benign,application,34990,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-07-08T00:00:00,96.196.42.139,192.168.1.180,TCP,allowed,benign,application,369,SQLMap/1.6-dev,/
2024-05-23T00:00:00,31.64.58.17,192.168.1.188,FTP,allowed,benign,ids,18597,SQLMap/1.6-dev,/download
2024-07-09T00:00:00,192.168.1.224,192.168.1.180,TCP,allowed,benign,application,3854,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-03-24T00:00:00,192.168.1.193,192.168.1.130,FTP,allowed,benign,ids,33810,SQLMap/1.6-dev,/files
2024-01-20T00:00:00,193.69.197.165,192.168.1.90,HTTPS,allowed,benign,firewall,5899,curl/7.64.1,/auth
2024-03-11T00:00:00,192.168.1.68,192.168.1.161,TCP,blocked,benign,ids,31243,Nmap Scripting Engine,/
2024-11-25T00:00:00,192.168.1.12,192.168.1.45,TCP,allowed,benign,application,24921,SQLMap/1.6-dev,/
2024-10-09T00:00:00,161.77.216.164,192.168.1.136,HTTPS,allowed,benign,application,37329,Nmap Scripting Engine,/login
2024-09-11T00:00:00,192.168.1.80,192.168.1.126,TCP,allowed,benign,ids,8804,SQLMap/1.6-dev,/
2024-09-10T00:00:00,192.168.1.165,192.168.1.9,HTTP,allowed,benign,application,9536,Nmap Scripting Engine,/api/login
2024-07-22T00:00:00,192.168.1.209,192.168.1.164,HTTP,allowed,benign,firewall,7227,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/dashboard
2024-11-19T00:00:00,192.168.1.169,192.168.1.184,HTTPS,blocked,benign,application,483,curl/7.64.1,/secure
2024-07-23T00:00:00,192.168.1.153,192.168.1.145,UDP,allowed,benign,ids,7735,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-04-26T00:00:00,192.168.1.65,192.168.1.33,TCP,blocked,benign,ids,11686,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-05-04T00:00:00,30.175.227.138,192.168.1.175,HTTPS,allowed,benign,application,21032,SQLMap/1.6-dev,/admin/config
2024-07-20T00:00:00,192.168.1.138,192.168.1.201,FTP,allowed,benign,application,11011,curl/7.64.1,/upload
2024-06-13T00:00:00,192.168.1.197,192.168.1.217,HTTP,allowed,benign,ids,36222,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/wp-login.php
2024-12-08T00:00:00,81.103.69.17,192.168.1.131,TCP,blocked,benign,firewall,4411,curl/7.64.1,/
2024-12-02T00:00:00,192.168.1.240,192.168.1.84,TCP,blocked,benign,ids,14637,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-11-12T00:00:00,192.168.1.106,192.168.1.203,SSH,allowed,benign,ids,19711,SQLMap/1.6-dev,/etc/passwd
2024-12-02T00:00:00,192.168.1.228,192.168.1.80,UDP,blocked,benign,ids,20756,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-06-02T00:00:00,31.64.58.17,192.168.1.185,FTP,blocked,benign,application,940,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/download
2024-09-21T00:00:00,109.106.120.222,192.168.1.87,HTTP,blocked,benign,ids,18856,SQLMap/1.6-dev,/login
2024-12-25T00:00:00,192.168.1.182,192.168.1.92,FTP,allowed,benign,firewall,10959,curl/7.64.1,/backup
2024-05-30T00:00:00,192.168.1.228,192.168.1.49,TCP,blocked,benign,firewall,42851,SQLMap/1.6-dev,/
2024-06-09T00:00:00,192.168.1.85,192.168.1.166,UDP,allowed,benign,ids,46453,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-09-24T00:00:00,81.103.69.17,192.168.1.193,HTTPS,allowed,malicious,application,31158,SQLMap/1.6-dev,/auth?sqlmap
2024-12-23T00:00:00,246.196.87.27,192.168.1.147,HTTP,allowed,benign,firewall,4485,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/login
2024-12-17T00:00:00,213.161.159.227,192.168.1.213,HTTP,allowed,benign,application,18501,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/index.php
